Name,Categories,Address,City,State,Postcode,Phone,Website,Email,Fax,latitude,longitude,ABN 2,ACN,Employees,Established,Licence No.,ABN Status,ABN,ABN Type,Country,Banner,Corporate,Corporate 2
Timboon Pharmacy,Chemist & Pharmacy Stores,15 Main St,Timboon,VIC,3268,(03) 5598 3038,https://www.facebook.com/Timboon-Pharmacy-100194748340276/,timboon.pharmacy@nunet.com.au,,-38.484795,142.98123,28 458 818 635,,,,,Active,28 458 818 635,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
TLC Pharmacy Happy Valley,Chemist & Pharmacy Stores,,Happy Valley,SA,5159,(08) 8322 0188,,,,-35.0824407,138.5622724,,,,,,Active,95 106 496 092,Trading Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Tocumwal Pharmacy,Chemist & Pharmacy Stores,34 Deniliquin St,Tocumwal,NSW,2714,(03) 5874 2082,https://www.facebook.com/tocumwalpharmacy/,tocumwal@alliancepharmacy.com.au,,-35.811839,145.566095,,,,1979,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Tolland Capital Chemist,Chemist & Pharmacy Stores,Tolland Shopping Centre Bourke St,Wagga Wagga,NSW,2650,(02) 6931 1120,,,,-35.127183,147.354159,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Tom Lane Pharmacy,Chemist & Pharmacy Stores,100 Main St,Greensborough,VIC,3088,(03) 9434 4333,,,,-37.703224,145.105472,,,,,,Active,63 494 465 256,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Tongala Pharmacy,Chemist & Pharmacy Stores,46 Mangan St,Tongala,VIC,3621,(03) 5859 0309,,,,-36.251631,144.952967,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Toogoolawah Pharmacy,Chemist & Pharmacy Stores,89 Cressbrook St,Toogoolawah,QLD,4313,(07) 5423 1341,,,,-27.088807,152.377429,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Toogoom Pharmacy,Chemist & Pharmacy Stores,4/ 6 Jepsen Rd,Toogoom,QLD,4655,(07) 4192 7007,,,,-25.2551824,152.6905785,,,,,,Active,14 774 668 892,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Toongabbie Discount Drug Store,Chemist & Pharmacy Stores,13 Aurelia St,Toongabbie,NSW,2146,(02) 9631 3268,www.discountdrugstores.com.au,mail@discountdrugstores.com.au,,-33.787899,150.949816,,,,2001,,Active,24 614 254 410,Business Name,AUS,DDS,SIG,Mergeco
Toora Pharmacy,Chemist & Pharmacy Stores,1 Foster Rd,Toora,VIC,3962,(03) 5686 2649,https://www.facebook.com/pg/TooraPharmacy/about/?ref=page_internal,toorapharmacy@gmail.com,,-38.661858,146.32512,,,,,,Active,52 617 071 780,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Tooradin Pharmacy,Chemist & Pharmacy Stores,Shop 3 106 South Gippsland Hwy,Tooradin,VIC,3980,(03) 5998 3771,,tooradin.pharmacy@nunet.com.au,,-38.21434,145.38188,48 699 846 316,,,,,Active,45 950 289 770,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Toowoomba Central Discount Drug Store,Chemist & Pharmacy Stores,8 Mylne St,Toowoomba,QLD,4350,(07) 4637 1888,www.discountdrugstores.com.au,toowoombacentral@discountdrugstores.com.au,,-27.559395,151.950089,,,,2001,,,,,AUS,DDS,SIG,Mergeco
Torre's Pharmacy,Chemist & Pharmacy Stores,46 Edith St,Innisfail,QLD,4860,(07) 4061 1493,,torres.pharmacy@westnet.com.au,,-17.524328,146.030287,84 951 392 550,,1-Oct,,,Active,41 649 446 211,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Totem Soul Pattinson Chemist,Chemist & Pharmacy Stores,Shop 23 Totem Centre Syd Rd,Balgowlah,NSW,2093,(02) 9948 7770,,,,-33.79313,151.2643,,,,,,,,,AUS,Soul Pattinson Chemist,API,API
Toukley Amcal Pharmacy,Chemist & Pharmacy Stores,Cnr Main Canton Beach Rds,Toukley,NSW,2263,(02) 4396 4220,,,,-33.26384,151.541016,,,,,,Active,35 447 699 672,Other Name,AUS,Amcal,SIG,Mergeco
Town Centre Pharmacy,Chemist & Pharmacy Stores,1 Railway Parade,Kogarah,NSW,2217,(02) 9553 1201,,,,-33.962031,151.132752,,,,,,Active,39 730 945 782,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Townsville Central Discount Drug Store,Chemist & Pharmacy Stores,"Shop 261a, Stockland Shopping Centre 310-330 Ross River Rd",Aitkenvale,QLD,4814,(07) 4775 5784,www.priceline.com.au,,,-19.299233,146.763077,,,,,,,,,AUS,DDS,SIG,Mergeco
Transit Centre Pharmacy,Chemist & Pharmacy Stores,382B Waterworks Rd,Ashgrove,QLD,4060,(07) 3366 5214,,,,-27.447517,152.984775,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Tregear Discount Drug Store,Chemist & Pharmacy Stores,159 Aurora Dr,Tregear,NSW,2770,(02) 9628 6612,www.discountdrugstores.com.au,forestlakes@discountdrugstores.com.au,,-33.745015,150.795655,,,,2001,,Active,98 663 831 311,Business Name,AUS,DDS,SIG,Mergeco
Trevallyn Pharmacy,Chemist & Pharmacy Stores,20 Gorge Rd,Trevallyn,TAS,7250,(03) 6331 7915,,trevallynpharmacy@gmail.com,,-41.43531,147.11989,,,,1965,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Trinity Medical Centre Pharmacy,Chemist & Pharmacy Stores,31 Bagster Rd,Salisbury North,SA,5108,(08) 8281 6154,trinitymedicalcentrepharmacy.com.au,trinity.mcpharmacy@nunet.com.au,,-34.753811,138.632713,,,1-Oct,,,Active,84 840 809 184,Trading Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Trinity Medical Centre Pharmacy,Chemist & Pharmacy Stores,31 Bagster Road,Salisbury North,SA,5108,(08) 8258 2500,,,,-34.753811,138.632713,,,,,,Active,84 840 809 184,Trading Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Trinity Medical Centre Pharmacy,Chemist & Pharmacy Stores,,Salisbury North,SA,5108,(08) 8258 2500,,,,-34.7494497,138.6211587,,,,,,Active,84 840 809 184,Trading Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Trundle Pharmacy,Chemist & Pharmacy Stores,55 Forbes St,Trundle,NSW,2875,(02) 6892 1554,,,,-32.922272,147.710165,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Tucker Road Pharmacy,Chemist & Pharmacy Stores,73A Tucker Rd,Bentleigh,VIC,3204,(03) 9557 3320,,,,-37.928077,145.049137,79 726 193 843,,,,,Active,79 726 193 843,Trading Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Tuckers Pharmacy,Chemist & Pharmacy Stores,282 Rocky Point Rd,Ramsgate,NSW,2217,(02) 9529 7472,,,,-33.983411,151.136809,,,,,,Active,14 469 067 551,Trading Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
tuggeranong@discountdrugstores,Chemist & Pharmacy Stores,"Shop 17 Hyperdome S/Centre, Anketell St",Greenway,ACT,2900,(02) 6293 1166,,,,-35.41649301,149.0673367,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Tuggeranong Soul Pattinson Chemist,Chemist & Pharmacy Stores,Top Lvl Tuggeranong Hyperdome Anketell St,Tuggeranong,ACT,2900,(02) 6293 1050,,,,-35.416446,149.066757,,,,,,,,,AUS,Soul Pattinson Chemist,API,API
Tugun Chempro Chemist,Chemist & Pharmacy Stores,457 Golden Four Dr,Tugun,QLD,4224,(07) 5534 2327,https://www.chempro.com.au/,tugun@chempro.com.au,,-28.143124,153.495471,,,,,,Active,55 863 615 155,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Tullamarine Pharmacy,Chemist & Pharmacy Stores,195 Melrose Dr,Tullamarine,VIC,3043,(03) 9338 1504,https://www.corepharmacy.com.au/,tullamarine@locale.com.au,,-37.701222,144.881126,,,,,,Active,60 764 844 992,Trading Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Tully Raycare Family Pharmacy,Chemist & Pharmacy Stores,34 Butler St,Tully,QLD,4854,(07) 4068 1150,,tullyraycare@westnet.com.au,,-17.933656,145.925097,,,,,,Active,13 359 771 935,Trading Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Tumbarumba Pharmacy,Chemist & Pharmacy Stores,23B The Parade,Tumbarumba,NSW,2653,(02) 6948 9500,,tumbapharm@voipex.com.au,,-35.775623,148.009714,50 190 702 826,,,,,Active,24 135 452 253,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Tuncurry Pharmacy,Chemist & Pharmacy Stores,70 Manning St,Tuncurry,NSW,2428,(02) 6554 6479,,,,-32.175493,152.499133,,,,,,Active,55 604 959 976,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Turvey Tops Capital Chemist,Chemist & Pharmacy Stores,Turvey Tops Shopping Centre Fernleigh Rd,Wagga Wagga,NSW,2650,(02) 6925 2648,,,,-35.132227,147.35302,,,,,,Active,54 380 468 099,Other Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Twaddles Amcal Chemist,Chemist & Pharmacy Stores,Shops 8-12 Fortune St,Narrogin,WA,6312,(08) 9881 1963,,,,-32.93452,117.17817,,,,,,,,,AUS,Amcal,SIG,Mergeco
Tweed City Red Apple Chemist,Chemist & Pharmacy Stores,"Shop 204, Tweed City Shopng Cntr",Tweed Heads South,NSW,2486,(07) 5523 3325,,,,-28.20114,153.54587,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Tweed South Late Night Chempro Chemist,Chemist & Pharmacy Stores,Shop 14 112 Minjungbal Dr,Tweed Heads South,NSW,2486,(07) 5513 1641,https://www.chempro.com.au/Our-Stores/Tweed-South-Late-Night-Chempro-Chemist,tweedsouth@chempro.com.au,,-28.20723,153.545436,,,,,,Active,62 690 969 437,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Tyabb Pharmacy,Chemist & Pharmacy Stores,1560 Frankston Flinders Rd,Tyabb,VIC,3913,(03) 5977 3206,,tyabbpharmacy@gmail.com,,-38.260971,145.189412,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
UDC Reedy Creek,Chemist & Pharmacy Stores,Shop 8a Woodland Plaza 50 Woodland Dr,Reedy Creek,QLD,4227,(07) 5593 8822,,,,-28.101828,153.401902,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
UFS Dispensaries Ltd,Chemist & Pharmacy Stores,316 Learmonth St,Buninyong,VIC,3357,(03) 5341 2121,http://www.ufs.com.au/,buninyong@ufs.com.au,,-37.649952,143.884916,,,,,,Active,49 087 822 259,Entity Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
UFS Dispensaries Ltd,Chemist & Pharmacy Stores,1207 Howitt St,Wendouree,VIC,3355,(03) 5339 6933,http://www.ufs.com.au/,wendouree@ufs.com.au,,-37.540532,143.829903,,,,,,Active,49 087 822 259,Entity Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
UFS Dispensaries Ltd,Chemist & Pharmacy Stores,206 Armstrong St,Soldiers Hill,VIC,3350,(03) 5327 7773,http://www.ufs.com.au/,amycook@ufs.com.au,,-37.55661,143.85772,,,,,,Active,49 087 822 259,Entity Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
UFS Dispensaries Ltd,Chemist & Pharmacy Stores,25-27 Grant St,Bacchus Marsh,VIC,3340,(03) 5367 2134,http://www.ufs.com.au/,bmarsh@ufs.com.au,,-37.677174,144.434631,,,,,,Active,49 087 822 259,Entity Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
UFS Mount Gambier,Chemist & Pharmacy Stores,49-51 Commercial St East,Mt Gambier,SA,5290,(08) 8723 0277,https://www.ufschemistmountgambier.com.au/,,,-37.828641,140.782376,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Ultralite Weight & Health Management Clinic,Chemist & Pharmacy Stores,Develin's City Chemist 3- 4 Garema Pl,Canberra City,ACT,2601,(02) 6162 3332,,,,-35.27845,149.13143,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Umina Beach Yousave Chemist,Chemist & Pharmacy Stores,315 West St,Umina Beach,NSW,2257,(02) 4341 1488,,umina@yousavechemist.com.au,,-33.521123,151.31847,,,,,,Active,44 082 747 338,Business Name,AUS,Ventura Health,EBO,EBO
Unanderra Pharmacy,Chemist & Pharmacy Stores,33 Central Rd,Unanderra,NSW,2526,(02) 4271 1204,,,,-34.453738,150.844987,,,,,,Active,50 235 014 097,Trading Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Chemist Bucasia,Chemist & Pharmacy Stores,Shop 4 Hibiscus S/C 44 Downie Ave,Bucasia,QLD,4750,(07) 4954 6655,,,,-21.036359,149.157391,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Chemist Express Capalaba,Chemist & Pharmacy Stores,189 Old Cleveland Rd,Capalaba,QLD,4157,(07) 3245 5990,,,,-27.521566,153.198035,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Chemist Express Marion Domain,Chemist & Pharmacy Stores,453 Morphett Rd,Oaklands Park,SA,5046,(08) 8377 4150,,,,-35.013351,138.541064,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Chemist Express Royal Park,Chemist & Pharmacy Stores,1202 Old Port Rd,Royal Park,SA,5014,(08) 8240 4073,,,,-34.86176,138.50577,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Chemists Darch,Chemist & Pharmacy Stores,Shop 18 225 Kingsway Rd,Darch,WA,6065,(08) 9303 9895,,,,-31.812462,115.844237,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Chemists North Lakes,Chemist & Pharmacy Stores,"Shop 2a, Hilltop Village S/C, 71 Astley Parade",North Lakes,QLD,4509,(07) 3491 8322,,,,-27.221359,153.001278,,,,,,Active,27 645 811 230,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Chemists North Shore,Chemist & Pharmacy Stores,"Shop 14, Stockland North Shore S/C (off North Shore Blv),",Burdell,QLD,4818,(07) 4774 3142,,,,-19.2560899,146.7049434,,,,,,Active,83 646 024 991,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Chemists St Johns Park,Chemist & Pharmacy Stores,56-70 Canberra St,St Johns Park,NSW,2176,(02) 9610 5010,,,,-33.878453,150.899672,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Chemists-Para Vista,Chemist & Pharmacy Stores,"Shop 10, Para Vista Shopping Centre, Nelson Rd",Para Vista,SA,5093,(08) 8264 4019,,,,-34.819589,138.661768,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemist Alice Springs,Chemist & Pharmacy Stores,Coles Complex Shop 28 3 Bath St,Alice Springs,NT,0870,(08) 8952 9317,,,,-23.696457,133.881684,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemist Express Carrington Street,Chemist & Pharmacy Stores,41 Carrington St,Adelaide,SA,5000,(08) 8212 6129,,,,-34.931663,138.601848,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemists - Banora Point,Chemist & Pharmacy Stores,"Shop E 2 Banora Shopping Village, Cnr Leisure and Darlington Drv",Banora Point,QLD,2486,(07) 5524 9011,,,,-28.214272,153.542105,,,,,,Active,71 045 149 112,Entity Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemists - Kwinana,Chemist & Pharmacy Stores,"Shop 104, The Hub Shopping Centre Chrisham Ave",Kwinana,WA,6167,(08) 9419 2221,,,,-32.24759,115.814185,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemists Alice Springs,Chemist & Pharmacy Stores,Coles Complex Shop 28 3 Bath St,Alice Springs,NT,0870,(08) 8952 4173,,,,-23.696457,133.881684,,,,,,Active,26 965 341 483,Entity Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemists Blakes Crossing,Chemist & Pharmacy Stores,Shop 7 63-93 Main Tce,Blakeview,SA,5114,(08) 7200 3765,,,,-34.679483,138.704024,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemists Elizabeth Vale,Chemist & Pharmacy Stores,44 John Rice Ave,Elizabeth Vale,SA,5112,(08) 8255 2905,,,,-34.748023,138.668562,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemists Express Belair,Chemist & Pharmacy Stores,Shop 1 10 Main St,Belair,SA,5052,(08) 8278 1961,,,,-34.99867,138.62265,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemists Express Stafford Heights,Chemist & Pharmacy Stores,Shop 2 40 Minimine St,Stafford,QLD,4053,(07) 3356 9886,,,,-27.406469,153.016207,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemists Hervey Bay,Chemist & Pharmacy Stores,347 Charlton Esplanade,Scarness,QLD,4655,(07) 4128 1680,,,,-25.283786,152.854474,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemists North Lakes,Chemist & Pharmacy Stores,Hilltop Village Sc Shop 2a 71 Astley Parade,North Lakes,QLD,4509,(07) 3491 8322,,,,-27.221359,153.001278,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemists Oxenford,Chemist & Pharmacy Stores,Shop 7 5 Michigan Dr,Oxenford,QLD,4210,(07) 5573 3099,,,,-27.90078,153.31272,,,,,,Active,15 081 309 550,Trading Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemists Slade Point,Chemist & Pharmacy Stores,Shop 9 Seagulls Shopping Cntr 1 Finch St,Slade Point,QLD,4740,(07) 4955 2686,,,,-21.07927,149.214757,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemists Taylors Hill,Chemist & Pharmacy Stores,"Shop 8, Corner Gourlay Rd and Hume Rd",Taylors Hill,VIC,3037,(03) 8358 2430,,,,-37.7095635,144.7556466,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemists Tennant Creek,Chemist & Pharmacy Stores,123 Paterson St,Tennant Creek,NT,0860,(08) 8962 2616,,,,-19.643468,134.19106,,,,,,Active,60 376 971 184,Trading Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemists Wattle Park,Chemist & Pharmacy Stores,460 Kensington Rd,Wattle Park,SA,5066,(08) 8431 2308,,,,-34.924717,138.675892,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Discount Chemists Wodonga,Chemist & Pharmacy Stores,Shop 4/5 Woolworths Shppng Ctr Cnr Kelliher Avenue and Victoria Cross Parade Whitebox Rise,Wodonga,VIC,3690,(02) 6009 0227,,,,-36.142586,146.885453,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
United Pharmacy Care Pty Ltd,Chemist & Pharmacy Stores,86 Rowe St,Eastwood,NSW,2122,(02) 9874 7960,,,,-33.791356,151.084077,,,,,,Active,69 139 518 595,Entity Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
University Pharmacy,Chemist & Pharmacy Stores,Australian National University,Acton,ACT,2601,(02) 6248 6887,,,,-35.277444,149.119648,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Upper Ross Discount Drug Store,Chemist & Pharmacy Stores,Shop 4 1199 Riverway Dr,Rasmussen,QLD,4815,(07) 4774 0757,www.discountdrugstores.com.au,forestlakes@discountdrugstores.com.au,,-19.36122,146.73163,78 974 757 961,,,2001,,Active,78 974 757 961,Business Name,AUS,DDS,SIG,Mergeco
Upper Ross Pharmacy,Chemist & Pharmacy Stores,1199 Ross River Rd,Rasmussen,QLD,4815,(07) 4774 0757,,upperross@discountdrugstores.com.au,,-19.360131,146.731992,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Upwey Pharmacy,Chemist & Pharmacy Stores,38 Main St,Upwey,VIC,3158,(03) 9754 2230,https://www.terrywhitechemmart.com.au/,,,-37.903883,145.330637,50 357 113 195,,,,,Active,50 357 113 195,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Uraidla Cottage Pharmacy,Chemist & Pharmacy Stores,1186 Greenhill Rd,Uraidla,SA,5142,(08) 8390 3513,,,,-34.956099,138.743785,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Uralla Pharmacy,Chemist & Pharmacy Stores,70-74 Bridge St,Uralla,NSW,2358,(02) 6778 3721,alliancepharmacy.com.au/uralla-pharmacy,,,-30.64183,151.50069,11 489 052 338,,Nov-20,,,Active,11 489 052 338,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Usher Compounding Pharmacy,Chemist & Pharmacy Stores,36 Cranbrook Way,Bunbury,WA,6230,(08) 9795 7631,www.usherpharmacy.com.au,info@usherpharmacy.com.au,,-33.37573,115.63334,,,,1983,,Active,75 481 199 669,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
V Pharmacy,Chemist & Pharmacy Stores,121 Smithfield Shopping Ctr,Smithfield,QLD,4878,(07) 4038 8900,,smithfield@vpharmacy.com.au,,-16.838794,145.691734,,,,,,,,,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Vale Discount Pharmacy,Chemist & Pharmacy Stores,Lvl 1 1a Cross Street,Brookvale,NSW,2100,(02) 9939 5181,http://valepharmacy.com.au/,pharmacy@valepharmacy.com.au,,-33.767318,151.265683,,,,,,Active,41 292 998 852,Business Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
Vale Medical Clinic Pharmacy,Chemist & Pharmacy Stores,Level 1/ 1A Cross St,Brookvale,NSW,2100,(02) 9939 5181,valepharmacy.com.au,pharmacy@valepharmacy.com.au,,-33.767318,151.265683,,,,,,Active,51 509 899 098,Other Name,AUS,Independents & Minors,Independents & Minors,Independents & Minors
